position_x_0,position_y_0,position_z_0,position_x_1,position_y_1,position_z_1,position_x,position_y,position_z,position_x_end,position_y_end,position_z_end
6.827866,-1.8763098,1.2034553,10.574962,-1.8750665,1.351014,7.277518,-1.8761606,1.2211623,0.9619131,-1.878256,0.97245705
6.786116,-1.8600492,1.4229505,10.529196,-1.9247763,1.6412636,7.2352858,-1.8678166,1.449148,0.92644864,-1.7587212,1.0811886
6.804933,-1.7587742,1.1239009,10.543164,-1.7107313,1.4168568,7.253521,-1.7530091,1.1590556,0.95285773,-1.8339839,0.66528845
7.032614,-1.3087701,1.9301845,10.7766285,-1.3291208,2.1409996,7.481896,-1.3112122,1.9554822,1.1714848,-1.2769119,1.6001605
6.8089123,-1.5044785,2.4077742,10.552001,-1.7006546,2.2924435,7.2580833,-1.5280197,2.3939345,0.94923174,-1.1973714,2.5883203
7.2017574,-1.8560163,1.622311,10.95087,-1.9229134,1.6690267,7.651651,-1.864044,1.6279169,1.3326471,-1.751291,1.5491791
7.325658,-1.2685916,1.3814845,11.067096,-1.0551835,1.5178756,7.7746305,-1.2429826,1.3978515,1.4685624,-1.602675,1.167969
6.9454403,-1.6230309,1.3410803,10.69457,-1.5767881,1.407342,7.3953357,-1.6174817,1.3490317,1.0763032,-1.6954225,1.2373499
6.7801633,-1.6568542,2.2130632,10.506021,-1.5433098,1.80368,7.2272663,-1.6432288,2.1639373,0.94745785,-1.834604,2.8539393
7.210377,-1.1355938,2.1529675,10.927502,-1.4316957,2.5502188,7.656432,-1.171126,2.2006376,1.3913429,-0.67205584,1.5310837
7.039057,-1.4351134,1.4547977,10.786638,-1.402645,1.3240947,7.4887667,-1.4312173,1.4391134,1.1723441,-1.4859418,1.6594092
7.2264905,-1.5822909,1.4854459,10.969032,-1.6954368,1.2778882,7.6755958,-1.5958683,1.460539,1.3676664,-1.4051646,1.8103704
6.6149063,-1.489305,1.1191919,10.359536,-1.5486887,0.9275595,7.064262,-1.4964311,1.0961959,0.7528136,-1.3963419,1.4191859
6.567307,-1.6201304,2.1937497,10.304816,-1.6427103,1.8887603,7.015808,-1.62284,2.157151,0.7163617,-1.5847824,2.6712003
7.199631,-1.2760829,0.7131899,10.9463825,-1.4244666,0.7615577,7.6492414,-1.2938889,0.7189941,1.3342174,-1.0437931,0.63747174
7.033322,-1.1752329,1.1502063,10.727989,-1.5589532,0.635721,7.476682,-1.2212793,1.0884682,1.2494442,-0.5745315,1.9556161
6.8183694,-1.2020799,1.9294292,10.527446,-1.0603267,2.4634268,7.2634583,-1.1850694,1.9935089,1.0119327,-1.4239897,1.0934737
7.2364163,-1.6294864,1.0022027,10.972741,-1.8735077,0.7952561,7.6847754,-1.658769,0.9773692,1.3873235,-1.2474793,1.3261709
7.24435,-1.2981567,1.3172077,10.979668,-0.9953446,1.1822814,7.6925883,-1.2618192,1.3010164,1.3968344,-1.772199,1.5284302
7.2003207,-1.2578752,2.0880244,10.900439,-1.3378474,2.6923654,7.6443353,-1.2674719,2.1605453,1.4079088,-1.1326815,1.1419488
6.76265,-1.2142491,2.0823119,10.506458,-1.104004,1.89726,7.211907,-1.2010198,2.0601056,0.9018426,-1.3868343,2.3720045
6.8034925,-1.4841248,2.316835,10.547507,-1.4409825,2.5241852,7.2527742,-1.4789476,2.341717,0.94236255,-1.5516624,1.9922352
6.8786206,-1.704896,0.78784966,10.628515,-1.722076,0.7655806,7.328608,-1.7069576,0.78517735,1.0082858,-1.6780013,0.82271117
7.0907345,-1.732575,2.0851338,10.80316,-2.154827,1.7656001,7.5362253,-1.7832453,2.04679,1.2790564,-1.0715535,2.5853534
7.0886645,-1.1518863,2.3308337,10.833609,-1.225533,2.511023,7.538058,-1.1607239,2.3524563,1.226079,-1.0365949,2.048753
6.8931365,-1.8011485,1.1080776,10.64313,-1.8057712,1.1026764,7.343136,-1.8017032,1.1074295,1.0226471,-1.7939118,1.1165332
6.869084,-1.8071156,1.1658305,10.619066,-1.8107864,1.1550741,7.319082,-1.807556,1.1645397,0.9986109,-1.8013691,1.1826692
6.6251903,-1.7227238,2.0973897,10.372222,-1.824594,1.9884076,7.074834,-1.7349483,2.084312,0.75933707,-1.5632496,2.2679977
6.7140713,-1.5682367,0.9970641,10.433247,-1.6046128,0.51861304,7.1603723,-1.5726019,0.93965,0.8918273,-1.5112911,1.7460634
6.67185,-1.3319393,1.7971133,10.376279,-1.5194782,1.2452631,7.1163816,-1.354444,1.7308912,0.8726908,-1.0383536,2.6610165
6.9587216,-1.1530972,0.7164481,10.658302,-1.6746664,1.0382718,7.4026713,-1.2156855,0.755067,1.1671518,-0.33659783,0.21264404
6.9794874,-1.7351387,1.6065559,10.684326,-1.9333867,1.0612421,7.424068,-1.7589284,1.5411183,1.1796858,-1.4247881,2.4602265
6.800093,-1.6211094,1.5858594,10.542814,-1.7164805,1.372681,7.24922,-1.6325539,1.5602779,0.94098866,-1.4718093,1.9195831
6.746731,-1.5678848,2.1201801,10.489316,-1.3754892,2.2563312,7.195841,-1.5447973,2.1365182,0.88783765,-1.8690734,1.9070398
6.749635,-1.4783005,0.7249085,10.467537,-1.2805557,0.2770221,7.195783,-1.454571,0.6711621,0.9293835,-1.7878631,1.4260597
6.774024,-1.7598667,1.8858781,10.517386,-1.7395715,2.1079834,7.2232275,-1.7574313,1.9125308,0.9139161,-1.7916384,1.5381798
7.3405232,-1.6764964,0.9665296,11.071874,-1.6004423,1.3322287,7.7882853,-1.6673698,1.0104135,1.4992175,-1.7955567,0.39404002
6.682059,-1.3798935,0.64761883,10.427018,-1.5332757,0.76700175,7.1314535,-1.3982995,0.66194475,0.81944937,-1.1397789,0.46072882
7.16299,-1.8149122,0.9237239,10.869922,-2.3777869,0.98952925,7.607822,-1.8824571,0.93162054,1.3599124,-0.9337507,0.82070774
7.0743966,-1.1776885,0.908979,10.811641,-1.1972381,0.6005587,7.522866,-1.1800345,0.87196857,1.223865,-1.1470844,1.3918006
6.664115,-1.7265825,2.235115,10.390113,-1.8074342,1.8192985,7.1112347,-1.7362847,2.185217,0.8311895,-1.6000118,2.8860617
6.909678,-1.340297,1.7978846,10.637726,-1.5238072,1.4366633,7.3570437,-1.3623182,1.7545379,1.0735427,-1.053018,2.3633645
7.0182853,-1.7475541,1.6558646,10.764285,-1.7962251,1.4896901,7.467805,-1.7533946,1.6359237,1.1540467,-1.6713612,1.9160054
6.8496866,-1.37101,1.4990909,10.595135,-1.3172771,1.6758126,7.2991405,-1.364562,1.5202975,0.9863124,-1.4551269,1.2224392
6.7536387,-1.3922708,1.8143637,10.472861,-1.8590451,1.7047824,7.1999454,-1.4482837,1.801214,0.9313204,-0.66155094,1.9859097
6.684788,-1.7951658,1.7134389,10.428228,-1.9384799,1.5442699,7.134001,-1.8123634,1.6931386,0.82455766,-1.5708122,1.9782672
6.8973203,-1.3834085,1.6489096,10.644402,-1.4532998,1.5185473,7.34697,-1.3917955,1.6332661,1.0313888,-1.2739961,1.8529874
6.652758,-1.342015,1.1070766,10.353835,-1.3061733,0.50438076,7.0968876,-1.337714,1.0347531,0.85884506,-1.3981239,2.0505767
7.255083,-1.1628466,1.2481816,11.004362,-1.1094924,1.29875,7.7049966,-1.1564441,1.2542498,1.3857111,-1.2463707,1.1690185
6.807603,-1.484805,2.3408632,10.550242,-1.31972,2.1738532,7.2567196,-1.4649948,2.320822,0.94862443,-1.74324,2.6023118
6.5565605,-1.5825912,1.8524394,10.278995,-1.490388,1.4080455,7.003253,-1.5715268,1.7991122,0.72921485,-1.7269322,2.5481234
6.939103,-1.5546105,2.2871723,10.638798,-2.1170003,2.5289943,7.3830667,-1.6220973,2.316191,1.1473547,-0.67420805,1.908608
7.007515,-1.3747779,1.9657779,10.732102,-1.7592044,2.1711102,7.4544654,-1.420909,1.9904177,1.1767967,-0.772971,1.644337
7.326265,-1.3440723,2.2647,11.040361,-1.0452117,2.6873868,7.7719564,-1.3082091,2.3154223,1.5119692,-1.8119286,1.6029977
6.9786606,-1.4811697,0.6183198,10.725318,-1.4736309,0.77644205,7.4282594,-1.480265,0.6372945,1.1133935,-1.4929713,0.37078473
7.014725,-1.5878423,2.3058558,10.746436,-1.438606,1.967385,7.4625306,-1.569934,2.2652395,1.1728561,-1.8214668,2.8357205
6.6503797,-1.5618804,1.1381464,10.37486,-1.8515916,1.4649777,7.097317,-1.5966457,1.1773661,0.819831,-1.1083472,0.62650293
6.8849273,-1.5123821,0.7523531,10.610196,-1.8121789,1.0605636,7.3319597,-1.5483577,0.7893383,1.0531431,-1.0430605,0.26985982
7.153325,-1.3901392,0.99138546,10.903097,-1.4068822,0.9535979,7.6032977,-1.3921484,0.9868509,1.2831818,-1.3639287,1.0505406
7.2743845,-1.861738,2.0894094,11.022514,-1.9391673,2.1790257,7.72416,-1.8710295,2.1001632,1.4068131,-1.7405251,1.949118
6.7502813,-1.543727,1.5185171,10.497334,-1.4940944,1.6586525,7.1999273,-1.5377711,1.5353334,0.88439626,-1.6214254,1.2991399
7.3477464,-1.8280938,1.332268,11.09071,-1.8441334,1.5613357,7.796902,-1.8300185,1.3597561,1.488263,-1.8029842,0.9736701
6.9724317,-1.5680298,1.6199636,10.722292,-1.5795462,1.6501834,7.4224153,-1.5694118,1.62359,1.1021501,-1.5500013,1.5726553
6.9607534,-1.5573571,0.80417335,10.664719,-1.5273172,0.21916264,7.4052296,-1.5537523,0.7339721,1.1623191,-1.6043835,1.719988
6.565889,-1.3773946,1.9924967,10.27052,-1.2854874,2.5667462,7.0104446,-1.3663657,2.0614066,0.7664125,-1.5212721,1.0935285
7.2740326,-1.3715591,1.7044663,11.009068,-1.2187891,1.4066819,7.7222366,-1.3532268,1.6687322,1.42696,-1.6107155,2.1706378
6.8177023,-1.2312218,1.5475063,10.563704,-1.3993272,1.5060874,7.2672224,-1.2513945,1.5425361,0.9534623,-0.9680585,1.6123463
7.0632634,-1.4325392,1.3054618,10.768538,-1.8373941,1.7172009,7.5078964,-1.4811219,1.3548704,1.2627789,-0.7987526,0.660898
7.171897,-1.4019094,1.5660468,10.878955,-1.3395177,2.1284795,7.616744,-1.3944224,1.6335387,1.3686218,-1.4995815,0.68557733
6.949415,-1.7326604,2.0260844,10.682071,-1.7721651,1.6680046,7.3973336,-1.737401,1.9831148,1.1060672,-1.6708173,2.5866466
7.214592,-1.507981,2.3553472,10.913444,-2.0627868,2.0848153,7.6584544,-1.5745577,2.3228831,1.4241633,-0.63945055,2.7788553
6.901312,-1.6959633,1.5621444,10.609361,-1.6246717,2.1169307,7.3462777,-1.6874083,1.6287187,1.0964843,-1.8075678,0.69364464
7.208926,-1.2907255,1.7614609,10.957862,-1.2489322,1.682507,7.6587987,-1.2857103,1.7519865,1.3400923,-1.3561515,1.8850605
7.1749883,-1.4932635,0.86810315,10.892033,-1.3028866,0.41002464,7.6210337,-1.4704182,0.8131337,1.3560789,-1.791292,1.5852097
7.0267777,-1.797228,0.69955754,10.756202,-2.1419806,0.8867533,7.4743085,-1.8385983,0.72202104,1.1884887,-1.2575293,0.40650883
7.2435503,-1.3402208,0.874115,10.992472,-1.3079144,0.9580601,7.693421,-1.336344,0.8841884,1.3747392,-1.3907954,0.7427017
7.1995873,-1.4245347,1.5218683,10.949185,-1.4262558,1.4669819,7.649539,-1.4247411,1.5152819,1.3297167,-1.4218401,1.6077913
6.8878636,-1.5240908,1.3415438,10.63551,-1.473281,1.4642681,7.337581,-1.5179937,1.3562707,1.0210475,-1.6036319,1.149423
6.768007,-1.5530293,1.8218846,10.4943495,-1.4598244,1.4117805,7.2151675,-1.5418447,1.7726722,0.9345419,-1.6989385,2.463889
7.1217146,-1.8162929,1.141938,10.871625,-1.8337413,1.1611476,7.571704,-1.8183867,1.1442431,1.2513553,-1.7889781,1.1118658
7.233885,-1.4396898,0.93081826,10.978662,-1.4459286,1.1285655,7.683258,-1.4404384,0.95454794,1.3715606,-1.429923,0.6212515
6.707286,-1.2863821,1.0861326,10.452268,-1.2660806,0.8932586,7.156684,-1.2839459,1.0629878,0.8446421,-1.3181635,1.3880706
6.747335,-1.8627472,1.7013003,10.497233,-1.8667022,1.6739386,7.197323,-1.8632218,1.6980169,0.8769945,-1.8565557,1.7441341
6.7657204,-1.4248382,1.6846292,10.515252,-1.387833,1.7308817,7.215664,-1.4203976,1.6901796,0.8959526,-1.4827688,1.6122226
6.9430885,-1.3860065,1.9205968,10.6836195,-1.5549825,1.7147484,7.3919525,-1.4062836,1.895895,1.0874116,-1.1214801,2.242846
6.846157,-1.5975257,1.2050763,10.564986,-1.6367712,1.6859821,7.2924166,-1.6022352,1.262785,1.0244544,-1.5360882,0.4522343
6.5860386,-1.7318158,2.2480721,10.327858,-1.8518215,2.0315337,7.035057,-1.7462164,2.2220876,0.7283457,-1.5439507,2.5870557
6.5974493,-1.5432833,1.9189506,10.336531,-1.4565536,2.1914384,7.0461392,-1.5328758,1.9516492,0.74404246,-1.6790558,1.49238
6.561539,-1.6996536,0.74913776,10.302853,-1.662072,1.0014497,7.010497,-1.6951438,0.7794152,0.7046379,-1.7584865,0.3541519
6.849493,-1.1521673,0.70033336,10.586715,-1.1955498,1.0065912,7.2979593,-1.1573732,0.73708427,0.9989974,-1.0842534,0.22089693
6.6824594,-1.6679271,1.0102255,10.414527,-1.5576011,1.3595141,7.130307,-1.654688,1.0521402,0.8400326,-1.8406389,0.46342593
7.3461356,-1.6360495,1.7891076,11.092422,-1.6091735,1.6244415,7.7956896,-1.6328243,1.7693477,1.4814487,-1.6781228,2.0468867
7.111317,-1.697591,0.83091825,10.857117,-1.8303515,0.7131799,7.560813,-1.7135222,0.8167896,1.247393,-1.4897587,1.0152338
6.767341,-1.4602408,0.7771731,10.50892,-1.3922794,0.5353701,7.2163305,-1.4520855,0.7481568,0.910024,-1.5666323,1.1557076
6.86835,-1.3379732,0.63647527,10.601475,-1.0910804,0.892056,7.316325,-1.3083462,0.66714495,1.0242672,-1.7244759,0.23637213
7.2388506,-1.1846546,1.0529357,10.959278,-1.2748619,1.514215,7.685302,-1.1954795,1.1082892,1.4146447,-1.0434381,0.33081833
7.0932913,-1.1772234,1.6198773,10.840588,-1.1569029,1.7608037,7.542967,-1.174785,1.6367885,1.2270244,-1.2090347,1.3992618
7.2609835,-1.8279884,1.198608,11.010968,-1.8291693,1.18794,7.710982,-1.8281301,1.1973279,1.3905077,-1.8261396,1.2153084
7.225812,-1.7919328,0.96526825,10.975145,-1.766119,0.89942366,7.675732,-1.7888352,0.9573669,1.356356,-1.8323433,1.0683458
6.874159,-1.4775728,2.0287855,10.581127,-1.5861282,2.5847526,7.318995,-1.4905995,2.0955014,1.0710231,-1.3076329,1.1584373
7.007804,-1.3449326,2.3378525,10.744848,-1.6317272,2.2164125,7.456249,-1.3793479,2.3232796,1.1575855,-0.8959649,2.527963
7.038302,-1.411039,1.2012241,10.785594,-1.3845699,1.3412356,7.487977,-1.4078627,1.2180254,1.1720415,-1.4524754,0.9820407
6.6033826,-1.2074409,1.852559,10.346285,-1.2632849,2.0763047,7.052531,-1.2141422,1.8794085,0.74399346,-1.120019,1.5022925
6.85561,-1.6545762,1.4722649,10.585772,-1.6254448,1.8563797,7.3032293,-1.6510804,1.5183586,1.0161659,-1.7001804,0.8709458
7.0134377,-1.1483799,1.6399074,10.760753,-1.2874283,1.6681488,7.4631157,-1.1650656,1.6432964,1.1471415,-0.93070436,1.5956963
6.839566,-1.284536,1.061611,10.588666,-1.3383086,0.9994715,7.289458,-1.2909887,1.0541544,0.97047573,-1.2003568,1.1588886
6.7404037,-1.7754954,1.2694606,10.489631,-1.7286861,1.2094296,7.190311,-1.7698783,1.2622569,0.87111336,-1.8487738,1.363437
6.801424,-1.3487055,2.123811,10.530674,-1.6996025,2.3028862,7.2489343,-1.3908132,2.1453,0.96340805,-0.79938805,1.8434747
6.7066374,-1.4804379,1.4407606,10.451792,-1.4735132,1.2503053,7.156056,-1.479607,1.4179059,0.8437236,-1.4912784,1.738912
7.103474,-1.1721879,1.4046004,10.8522835,-1.2473329,1.3473246,7.5533314,-1.1812054,1.3977273,1.234838,-1.054551,1.4942635
7.0170755,-1.39551,1.40014,10.758021,-1.3217027,1.1503798,7.465989,-1.3866531,1.3701688,1.1607505,-1.5110527,1.7911315
6.6908965,-1.5173568,1.004058,10.429876,-1.5531859,1.2890997,7.139574,-1.5216563,1.0382631,0.83764875,-1.4612672,0.55783486
7.026787,-1.6441802,1.6490599,10.776764,-1.6325517,1.6549277,7.476784,-1.6427847,1.649764,1.1563222,-1.662384,1.6398739
7.1189365,-1.4139875,2.3672237,10.867075,-1.3354751,2.4555278,7.568713,-1.404566,2.3778203,1.2513516,-1.5368963,2.2289867
7.284722,-1.8261439,2.2510424,11.030347,-1.9213827,2.405071,7.7341967,-1.8375726,2.2695258,1.421071,-1.6770507,2.0099154
7.1973395,-1.6803588,1.584997,10.910596,-1.803037,2.0940905,7.6429305,-1.6950802,1.6460882,1.3843602,-1.48831,0.78802836
7.266387,-1.1483908,1.6531957,10.966365,-1.3159422,1.0661768,7.7103844,-1.168497,1.5827534,1.4741951,-0.8860945,2.5721543
6.6759696,-1.4732566,1.6527519,10.402374,-1.2052282,1.3293828,7.123138,-1.4410932,1.6139476,0.8424068,-1.8928461,2.1589756
6.921182,-1.8400649,2.1231403,10.61596,-2.2838366,1.6603434,7.364556,-1.8933175,2.0676048,1.1371303,-1.1453552,2.8476336
6.964934,-1.2507336,1.4630682,10.714379,-1.2413867,1.3992637,7.4148674,-1.249612,1.4554118,1.0953019,-1.2653661,1.5629523
6.6763005,-1.3161616,1.182064,10.417583,-1.2811794,1.4351939,7.1252546,-1.3119638,1.2124397,0.8194461,-1.3709251,0.7857976
7.111686,-1.466255,1.6338937,10.8612585,-1.4864693,1.6867886,7.561635,-1.4686806,1.6402411,1.2418555,-1.4346101,1.5510887
6.5644736,-1.4605618,2.2642217,10.313829,-1.3980088,2.2945478,7.0143967,-1.4530554,2.2678607,0.6949826,-1.5584862,2.2167466
6.7158732,-1.8709499,0.7889886,10.452023,-1.9330331,1.1049559,7.1642113,-1.8783998,0.82690465,0.86705637,-1.7737606,0.2943523
7.270359,-1.7737248,1.4414852,10.982269,-1.8090392,1.9734416,7.7157884,-1.7779624,1.50532,1.4594879,-1.7184411,0.6087252
7.23014,-1.3692061,2.2375727,10.935909,-1.6455114,1.7341522,7.6748323,-1.4023627,2.1771622,1.4288825,-0.93665946,3.0256608
6.950345,-1.6622823,1.4488275,10.695738,-1.707253,1.268515,7.399792,-1.6676788,1.42719,1.0870577,-1.5918825,1.7311007
6.73752,-1.4127095,1.1903348,10.485832,-1.4193056,1.0780311,7.1873174,-1.413501,1.1768583,0.8696623,-1.4023836,1.3661424
6.874768,-1.5325874,1.2728369,10.61984,-1.5879763,1.0888069,7.3241763,-1.539234,1.2507534,1.0119821,-1.4458779,1.56093
6.937756,-1.3054104,2.3217297,10.677896,-1.3399513,2.0521712,7.386573,-1.3095553,2.2893827,1.0826919,-1.2513378,2.7437148
7.2178507,-1.3770212,1.5364429,10.956943,-1.3988351,1.8214248,7.666542,-1.3796389,1.5706407,1.3644269,-1.3428723,1.0903131
6.5990157,-1.3421667,0.7306668,10.33699,-1.4644781,0.45665422,7.0475726,-1.3568441,0.6977853,0.7473405,-1.1506922,1.1596245
6.612658,-1.4306841,2.3217883,10.34163,-1.3074929,1.9448348,7.0601344,-1.4159012,2.2765539,0.775077,-1.6235359,2.9118967
6.571959,-1.2589101,1.0015007,10.320252,-1.1592511,1.0550437,7.0217543,-1.246951,1.0079259,0.70413095,-1.4149228,0.9176809
7.0922527,-1.2698554,1.6759695,10.840851,-1.2001885,1.6007419,7.542084,-1.2614954,1.6669421,1.2239473,-1.3789165,1.7937357
7.0476866,-1.2804415,0.6989972,10.780834,-1.383949,0.35929656,7.4956646,-1.2928624,0.6582331,1.2035689,-1.118404,1.2307873
6.9392076,-1.2880741,1.2358445,10.655473,-1.4253929,1.7185615,7.385159,-1.3045523,1.2937706,1.1215179,-1.0731062,0.480167
6.62782,-1.1884183,1.5173985,10.345274,-1.0120537,1.0570384,7.0739145,-1.1672544,1.4621553,0.8082696,-1.4645109,2.2380767
6.780487,-1.6791136,1.8626776,10.505262,-1.9567952,1.528846,7.22746,-1.7124355,1.8226178,0.9494756,-1.2444125,2.3852797
6.695919,-1.4076257,2.2312574,10.408694,-1.8018975,1.8814685,7.1414523,-1.4549383,2.1892827,0.8836938,-0.7904061,2.77884
6.6152782,-1.814133,1.3464051,10.360873,-1.9316121,1.4850382,7.0647497,-1.8282305,1.363041,0.7516747,-1.6302235,1.1293797
7.114652,-1.4880393,1.042288,10.857437,-1.33057,0.8712112,7.5637865,-1.4691429,1.0217588,1.255448,-1.734552,1.310103
6.6779656,-1.711211,1.0081036,10.427888,-1.7021168,1.0305351,7.1279564,-1.7101197,1.0107954,0.80758816,-1.7254474,0.97298765
7.2572737,-1.2481999,1.5180435,10.998698,-1.1972172,1.2697675,7.7062445,-1.242082,1.4882504,1.4001976,-1.3280116,1.9067111
7.230215,-1.8336208,2.2128332,10.9802,-1.8410347,2.205339,7.6802135,-1.8345104,2.2119339,1.3597382,-1.8220146,2.224565
7.260427,-1.2336098,1.903574,10.981255,-1.6803926,1.7681981,7.7069263,-1.2872237,1.8873289,1.4355954,-0.5341861,2.1155005
6.625926,-1.5842876,1.9627397,10.350214,-1.5037422,2.393662,7.07284,-1.5746222,2.0144503,0.7956777,-1.7103788,1.2881454
6.893393,-1.1294625,2.2034526,10.589658,-1.6439387,2.5714777,7.3369446,-1.1911997,2.2476156,1.107014,-0.32406735,1.6273215
6.95222,-1.8404499,1.8657875,10.652252,-1.9166989,2.4711359,7.3962235,-1.8495998,1.9384294,1.1599425,-1.7210847,0.918135
7.335322,-1.5586952,0.9392215,11.0853195,-1.5579374,0.94284767,7.7853217,-1.5586042,0.9396566,1.4648247,-1.5598814,0.9335448
7.0765257,-1.7227807,1.8092718,10.81595,-1.7093391,1.528164,7.5252566,-1.7211678,1.7755389,1.2225807,-1.743823,2.2493367
7.0982656,-1.2441765,1.2096245,10.848178,-1.229718,1.2308093,7.548255,-1.2424415,1.2121667,1.227903,-1.266811,1.1764605
6.6411757,-1.4039208,0.9043966,10.391175,-1.4030381,0.9063118,7.0911756,-1.4038148,0.9046264,0.77067643,-1.4053023,0.9013984
6.6159005,-1.3218255,1.648761,10.34692,-1.2503898,2.0187497,7.063623,-1.3132533,1.6931597,0.775114,-1.4336559,1.0695561
6.924349,-1.267684,1.617211,10.622482,-1.2370032,0.99642885,7.368125,-1.2640023,1.5427171,1.1350449,-1.3157138,2.5890248
6.611606,-1.2252978,1.0023538,10.340151,-1.108369,0.6192345,7.0590315,-1.2112664,0.9563795,0.7746935,-1.4083459,1.6021143
6.8399997,-1.5793489,0.643469,10.58986,-1.595392,0.6153524,7.289983,-1.581274,0.640095,0.9697183,-1.5542338,0.6874845
6.685588,-1.7122829,1.0202798,10.434339,-1.6620487,0.93755674,7.135438,-1.7062547,1.0103531,0.81704307,-1.7909228,1.14978
6.7791266,-1.1590489,2.0546288,10.51108,-1.5004685,2.190495,7.2269607,-1.2000192,2.0709326,0.93687856,-0.62456775,1.8419348
6.934733,-1.8334651,2.210225,10.682078,-1.8982881,2.335522,7.384414,-1.8412439,2.2252607,1.0683883,-1.7319866,2.0140774
6.8690658,-1.4043155,0.6340987,10.615088,-1.3863722,0.8058292,7.3185883,-1.4021622,0.6547064,1.004792,-1.432405,0.36526036
7.206879,-1.5026705,1.7287183,10.907934,-1.790765,1.1979668,7.6510057,-1.5372418,1.6650281,1.4130019,-1.051668,2.5595922
7.236355,-1.1651319,1.7190965,10.974502,-1.1330881,2.0152907,7.684932,-1.1612867,1.7546399,1.3844104,-1.2152954,1.2554142
7.303511,-1.5119158,2.1506581,11.048528,-1.6976072,2.09706,7.752913,-1.5341988,2.1442263,1.4408132,-1.2212223,2.2345643
6.690996,-1.6428404,1.6866529,10.434901,-1.5530161,1.88058,7.140265,-1.6320615,1.7099241,0.83003795,-1.7834573,1.3830664
7.1969037,-1.6156775,2.060828,10.910953,-2.0835624,1.8385079,7.6425896,-1.6718236,2.0341494,1.3826842,-0.88321906,2.4088624
7.0682764,-1.2052141,2.1840549,10.817482,-1.2151752,2.260605,7.518181,-1.2064095,2.193241,1.1990204,-1.1896206,2.064218
7.2266917,-1.5182039,1.0303483,10.962059,-1.5749542,1.3564023,7.674936,-1.5250139,1.0694748,1.379099,-1.4293634,0.5199218
7.1972265,-1.824766,2.0372689,10.918783,-2.1631079,1.7241553,7.6438136,-1.865367,1.9996953,1.3712536,-1.2951034,2.5274382
6.9483194,-1.403431,1.229351,10.686559,-1.2161851,0.9991121,7.3969083,-1.3809615,1.2017224,1.0962315,-1.6965584,1.5897824
7.1485085,-1.552154,1.6232345,10.877342,-1.7263976,1.2655462,7.5959687,-1.5730633,1.5803119,1.3111442,-1.2793814,2.1831834
7.04863,-1.8428563,1.9915497,10.772521,-2.0569956,2.3779173,7.4954967,-1.8685529,2.0379138,1.2190027,-1.5076283,1.3867042
6.7237973,-1.4329106,0.9952786,10.473586,-1.4583582,0.96473783,7.173772,-1.4359642,0.9916137,0.85362697,-1.3930731,1.0430892
6.674583,-1.421963,1.127442,10.41233,-1.5780717,0.86785805,7.1231127,-1.440696,1.0962919,0.82326615,-1.1775799,1.533812
6.9429235,-1.6545854,0.8851351,10.691579,-1.5751351,0.8237294,7.392762,-1.6450514,0.87776643,1.0745283,-1.7789621,0.98126376
7.2688174,-1.724315,1.1790608,10.983493,-2.2242954,1.0619804,7.7145786,-1.7843126,1.1650112,1.4536175,-0.94161224,1.3623463
7.3111396,-1.2115569,1.1119618,11.049572,-1.1081004,0.83642274,7.759752,-1.1991421,1.0788972,1.4587488,-1.3735147,1.5433092
7.19279,-1.8582096,1.7005903,10.939374,-1.9033514,1.854131,7.64238,-1.8636266,1.7190151,1.3276387,-1.7875415,1.4602273
6.761609,-1.4154812,0.7283854,10.511605,-1.4149314,0.7337223,7.211609,-1.4154153,0.72902584,0.8911153,-1.4163419,0.72003055
6.7566643,-1.4238902,0.90902424,10.452942,-1.1359059,0.34590986,7.2002172,-1.389332,0.8414505,0.970265,-1.8747202,1.7905611
7.265602,-1.2910023,1.2090458,11.014413,-1.2057203,1.2496308,7.7154593,-1.2807684,1.2139161,1.3969644,-1.4245085,1.1455114
6.8105736,-1.7083027,1.6342026,10.559123,-1.7628667,1.5453358,7.2603993,-1.7148504,1.6235385,0.94234365,-1.6228846,1.7733204
6.6657076,-1.71022,1.4430406,10.366354,-2.0387928,1.9526995,7.109785,-1.7496487,1.5041996,0.87246805,-1.1958503,0.64518654
7.0875382,-1.5607761,1.0956408,10.831694,-1.6702371,1.2740164,7.5368366,-1.5739114,1.1170459,1.2261875,-1.3894186,0.8163997
6.597871,-1.4672192,1.9619892,10.330279,-1.3317258,2.2985406,7.04576,-1.45096,2.0023754,0.7549095,-1.6793298,1.4351293
7.1761837,-1.5766538,1.5501045,10.919704,-1.541251,1.7675847,7.6254063,-1.5724055,1.5762022,1.3158263,-1.6320759,1.2096465
6.5583997,-1.3230268,1.2519482,10.297932,-1.1322182,1.4568729,7.0071435,-1.3001298,1.2765392,0.7042875,-1.6217312,0.9311455
7.1231155,-1.6399641,0.7732021,10.863448,-1.827427,0.58014023,7.5719557,-1.6624597,0.7500347,1.2677504,-1.3464973,1.0754341
7.1066146,-1.4982162,1.0901334,10.828484,-1.8410722,1.3944962,7.553239,-1.5393589,1.126657,1.2801516,-0.9614866,0.6136638
7.2595725,-1.21308,2.0065134,10.984909,-1.0038705,2.3814797,7.7066126,-1.1879749,2.0515094,1.4276823,-1.5405906,1.4195162
